movie_id,genres,keywords,overview,tagline,title_x,crew,cast
49081,['Drama'],"['quebec', 'sport', 'ice', 'hockey', 'hockey', 'player', 'montreal', 'canadiens']","['In', 'the', 'late', '1930s,', 'a', 'young', 'machinist', 'named', 'Maurice', 'Richard', 'distinguished', 'himself', 'as', 'a', 'ice', 'hockey', 'player', 'of', 'preternatural', 'talent.', 'Although', 'that', 'was', 'enough', 'to', 'get', 'him', 'into', 'the', 'Montreal', 'Canadiens,', 'his', 'frequent', 'injuries', 'cost', 'him', 'the', 'confidence', 'of', 'his', 'team', 'and', 'the', 'fans.', 'In', 'the', 'face', 'of', 'these', 'doubts,', 'Richard', 'eventually', 'shows', 'the', 'kind', 'of', 'aggressive', 'and', 'skillful', 'play', 'that', 'would', 'make', 'him', 'one', 'of', 'the', 'greatest', 'players', 'of', 'all', 'time', 'as', '""The', 'Rocket.""', 'However', 'for', 'all', 'his', 'success,', 'Richard', 'and', 'his', 'fellow', 'French', 'Canadians', 'face', 'constant', 'discrimination', 'in', 'a', 'league', 'dominated', 'by', 'the', 'English', 'speaking.', 'Although', 'a', 'man', 'of', 'few', 'words,', 'Richard', 'begins', 'to', 'speak', 'his', 'own', 'mind', 'about', 'the', 'injustice', 'which', 'creates', 'a', 'organizational', 'conflict', 'that', 'would', 'culminate', 'in', 'his', 'infamous', '1955', 'season', 'suspension', 'that', 'sparks', 'an', 'ethnic', 'riot', 'in', 'protest.', 'In', 'the', 'face', 'of', 'these', 'challenges,', 'Richard', 'must', 'decide', 'who', 'exactly', 'is', 'he', 'playing', 'for.']",['nan'],The Rocket: The Legend of Rocket Richard,['CharlesBinamé'],"['RoyDupuis', 'MichelBarrette', 'RémyGirard', 'TonyCalabretta', 'SeanAvery', 'PhilipCraig', 'PaulDoucet', 'PascalDupuis']"
256687,"['Action', 'Drama', 'Thriller']",[],"['Ten', 'years', 'after', 'their', 'casino', 'heist,', 'four', 'escaped', 'convicts', 'trace', 'their', 'former', 'partner', 'to', 'a', 'desert', 'town,', 'where', 'he', 'is', 'now', 'a', 'lawman', 'with', 'no', 'memory', 'of', 'his', 'criminal', 'past.']","['Greed.', 'Revenge.', 'Redemption.']",Swelter,"['KeithParmer', 'EleonoreDailly', 'ChrisRanta']","['Jean-ClaudeVanDamme', 'BradCarter', 'JoshHenderson', 'AlfredMolina', 'LennieJames', 'FreyaTingley', 'GrantBowler', 'CatalinaSandinoMoreno']"
220488,"['Comedy', 'Romance']","['hong', 'kong', 'macau', 'woman', 'director']","['My', 'Lucky', 'Star', 'is', 'a', '2013', 'Chinese', 'romance', 'film', 'directed', 'by', 'Dennie', 'Gordon', 'and', 'starring', 'Zhang', 'Ziyi', 'and', 'Leehom', 'Wang.', 'The', 'film', 'also', 'serves', 'as', 'a', 'prequel', 'to', 'the', '2009', 'film', ""Sophie's"", 'Revenge.']",['nan'],My Lucky Star,"['ZhangZiyi', 'DennieGordon', 'WilliamCheng', 'SecondChan', 'RyanWong', 'LingLucas', 'MingBeaverKwei']","['ZhangZiyi', 'LeehomWang', 'RubyLin', 'YaoChen', 'AdaChoi', 'TerriKwan', 'RyanZhengKai', 'JackKaoKuo-Hsin', 'MorrisRongXiang', 'LiuHua', 'ZhangJin', 'WangBaoqiang', 'WangJi', 'MaWei-Jiang', 'SinghHartihanBitto', 'AlfredHsing']"
1544,"['Drama', 'Comedy', 'Romance']","['london', 'england', 'flower', 'shop', 'homosexuality', 'lesbian', 'lgbt']","['During', 'her', 'wedding', 'ceremony,', 'Rachel', 'notices', 'Luce', 'in', 'the', 'audience', 'and', 'feels', 'instantly', 'drawn', 'to', 'her.', 'The', 'two', 'women', 'become', 'close', 'friends,', 'and', 'when', 'Rachel', 'learns', 'that', 'Luce', 'is', 'a', 'lesbian,', 'she', 'realizes', 'that', 'despite', 'her', 'happy', 'marriage', 'to', 'Heck,', 'she', 'is', 'falling', 'for', 'Luce.', 'As', 'she', 'questions', 'her', 'sexual', 'orientation,', 'Rachel', 'must', 'decide', 'between', 'her', 'stable', 'relationship', 'with', 'Heck', 'and', 'her', 'exhilarating', 'new', 'romance', 'with', 'Luce.']","['There', 'goes', 'the', 'bride.']",Imagine Me & You,"['OlParker', 'AndroSteinborn', 'SophieBalhetchet', 'BarnabyThompson']","['PiperPerabo', 'LenaHeadey', 'MatthewGoode', 'CeliaImrie', 'DarrenBoyd', 'SharonHorgan', 'SueJohnston', 'BooJackson', 'VinetteRobinson', 'EvaBirthistle', 'AnthonyStewartHead', 'AngelCoulby', 'BenMiles', 'RickWarden', 'RuthSheen']"
374461,['Drama'],"['cook', 'friendship']","['A', 'unique', 'friendship', 'develops', 'when', 'a', 'little', 'girl', 'and', 'her', 'dying', 'mother', 'inherit', 'a', 'cook', '-', 'Mr.', 'Church.', 'What', 'begins', 'as', 'an', 'arrangement', 'that', 'should', 'only', 'last', 'six', 'months,', 'instead', 'spans', 'fifteen', 'years.']","['He', 'was', 'the', 'one', 'person', 'she', 'could', 'always', 'count', 'on.']",Mr. Church,"['BruceBeresford', 'MarkCanton', 'CourtneySolomon', 'DavidBuelow', 'LeeNelson']","['EddieMurphy', 'BrittRobertson', 'NataschaMcElhone', 'XavierSamuel', 'LucyFry', 'ChristianMadsen', 'MckennaGrace', 'NatalieCoughlin', 'MadisonWolfe', 'LincolnMelcher', 'ThomBarry']"
302,"['Thriller', 'Crime']","['london', 'england', 'female', 'nudity', 'women', 'countryside', 'based', 'on', 'novel', 'subway', 'provence', 'country', 'house', 'writing', 'innkeeper', 'generations', 'confilct', 'dying', 'and', 'death', 'daughter', 'swimming', 'pool', 'murder', 'suspense', 'author', 'drug']","['In', 'the', 'middle', 'of', 'this', 'amusing', 'thriller', 'is', 'a', 'relationship', 'between', 'two', 'different', 'types', 'of', 'females,', 'one', 'is', 'a', 'well', 'know', 'British', 'author', 'and', 'the', 'other', 'is', 'a', 'sex-crazed', 'French', 'teen.', 'The', 'two', 'get', 'into', 'some', 'relationship', 'trouble', 'while', 'living', 'together', 'in', 'this', 'film', 'of', 'psychological', 'imagery', 'and', 'an', 'erotic', 'exploration', 'of', 'the', 'female', 'body.']","['On', 'the', 'surface,', 'all', 'is', 'calm']",Swimming Pool,"['FrançoisOzon', 'TimothyBurrill', 'OlivierDelbosc', 'MarcMissonnier']","['CharlotteRampling', 'LudivineSagnier', 'CharlesDance', 'Jean-MarieLamour', 'MarcFayolle', 'MireilleMossé', 'MichelFau', 'Jean-ClaudeLecas', 'EmilieGavois-Kahn', 'ErardeForestali']"
182873,"['Action', 'Drama']",[],"['An', 'old', 'firm', 'leader', 'returns', 'to', 'Green', 'Street', 'for', 'Revanche', 'after', 'receiving', 'a', 'call', 'that', 'his', 'little', 'brother', 'was', 'killed,', 'but', 'is', 'he', 'able', 'to', 'cope', 'with', 'a', 'new', 'type', 'of', 'hooliganism', 'and', 'can', 'he', 'find', 'his', 'killer?']",['nan'],Green Street Hooligans: Underground,"['JamesHarris', 'RonnieThompson', 'JamesNunn', 'NicolaPearcey', 'MarkLane']","['ScottAdkins', 'JoeyAnsah', 'KaceyClarke', 'MarkWingett', 'RobertaTaylor', 'GeorgeRusso', 'BillyCook', 'MarcusByronKeating', 'ChristianHoward', 'MikeFury', 'MichaelWalker', 'AllistairMcNab', 'ToddVonJoel', 'JohnDyer', ""Tarkan'Rico'Enver"", 'DavidCheung', 'TonyCrookes', 'CengizDervis', 'JackDoolan', 'AmedHashimi', 'LeighHolland', 'NatalieIndya-West', 'ForbesKB', 'MatthewC.Martino']"
21512,"['Action', 'Adventure', 'ScienceFiction']","['martial', 'arts', 'post-apocalyptic', 'sport', 'revenge', 'independent', 'film', 'blood', 'violence', 'desert', 'combat']","['Set', 'in', 'a', 'futuristic', 'world', 'where', 'the', 'only', 'sport', 'that', 'has', 'survived', 'in', 'a', 'wasted', 'society', 'is', 'the', 'brutal', 'game', 'known', 'as', 'jugging.', 'Sallow,', 'the', 'leader', 'of', 'a', 'rag-tag', 'team,', 'has', 'played', 'in', 'the', 'main', 'Leagues', 'before,', 'but', 'was', 'cast', 'out', 'because', 'of', 'indiscretions', 'with', 'a', 'lady.', 'However', 'now', 'joined', 'by', 'a', 'talented', 'newcomer,', 'Kidda,', 'an', 'ambitious', 'young', 'peasant', 'girl', 'he', 'and', 'his', 'team', 'find', 'they', 'have', 'one', 'last', 'chance', 'for', 'glory']","['When', 'juggers', 'play', 'there', 'is', 'only', 'one', 'way', 'to', 'live', '-', 'THE', 'HARD', 'WAY!']",The Blood of Heroes,"['CharlesRoven', 'DavidWebbPeoples']","['RutgerHauer', 'JoanChen', 'DelroyLindo', 'AnnaKatarina', ""VincentD'Onofrio"", 'GandhiMacIntyre', 'JustinMonjo', 'CaseyHuang', 'QuangDinh', 'JohnDoumtsis', 'CeciliaWong', 'HughKeays-Byrne', 'MaxFairchild']"
389425,"['Action', 'Crime', 'Thriller']",[],"['Colonel', 'Robert', 'Sikes', 'is', 'on', 'a', 'mission', 'to', 'rid', 'his', 'city', 'of', 'crime.', 'As', 'a', 'stealthy,', 'one-man', 'assault', 'team,', 'he', 'will', 'take', 'on', 'street', 'gangs,', 'mobsters,', 'and', 'politicians', 'with', 'extreme', 'prejudice', 'until', 'his', 'mission', 'is', 'complete.', 'His', 'former', 'protégé,', 'William', 'Porter,', 'teams', 'up', 'with', 'the', 'local', 'police', 'department', 'to', 'bring', 'his', 'former', 'commander', 'to', 'justice', 'and', 'prevent', 'him', 'from', 'further', 'vigilantism.']","['There', 'is', 'no', 'honor', 'in', 'revenge.']",Code of Honor,"['MichaelWinnick', 'RyanNoto']","['StevenSeagal', 'CraigSheffer', 'LouisMandylor', 'HelenaMattsson', 'GriffFurst', 'MichaelFlynn', 'R.D.Call', 'JamesRusso', 'ScottTakeda', 'MarcWinnick', 'RafaelPetardi', 'NathanStevens']"
403,"['Comedy', 'Drama']","['individual', 'black', 'people', 'chauffeur', 'atlanta', 'widow', 'anti', 'semitism', 'jewish', 'african', 'american', 'car', 'old', 'age']","['The', 'story', 'of', 'an', 'old', 'Jewish', 'widow', 'named', 'Daisy', 'Werthan', 'and', 'her', 'relationship', 'with', 'her', 'colored', 'chauffeur', 'Hoke.', 'From', 'an', 'initial', 'mere', 'work', 'relationship', 'grew', 'in', '25', 'years', 'a', 'strong', 'friendship', 'between', 'the', 'two', 'very', 'different', 'characters', 'in', 'a', 'time', 'when', 'those', 'types', 'of', 'relationships', 'where', 'shunned', 'upon.', 'Oscar', 'winning', 'tragic', 'comedy', 'with', 'a', 'star-studded', 'cast', 'and', 'based', 'on', 'a', 'play', 'of', 'the', 'same', 'name', 'by', 'Alfred', 'Uhry.']","['The', 'funny,', 'touching', 'and', 'totally', 'irresistible', 'story', 'of', 'a', 'working', 'relationship', 'that', 'became', 'a', '25-year', 'friendship.']",Driving Miss Daisy,"['RichardD.Zanuck', 'BruceBeresford', 'AlfredUhry', 'RobertDoudell', 'LiliFiniZanuck']","['MorganFreeman', 'JessicaTandy', 'DanAykroyd', 'PattiLuPone', 'EstherRolle', 'JoannHavrilla', 'WilliamHallJr.', 'ClariceF.Geigerman', 'MurielMoore', 'SylviaKaler', 'AlvinM.Sugarman', 'CarolynGold', 'CrystalR.Fox', 'BobHannah', 'RayMcKinnon', 'D.TaylorLoeb']"
29461,"['Comedy', 'Drama']","['sister', 'family', 'relationships', 'unity']","['Traditional', 'Sunday', 'dinners', 'at', 'Mama', ""Joe's"", '(Irma', 'P.', 'Hall)', 'turn', 'sour', 'when', 'sisters', 'Teri', '(Vanessa', 'L.', 'Williams),', 'Bird', '(Nia', 'Long)', 'and', 'Maxine', '(Vivica', 'A.', 'Fox)', 'start', 'bringing', 'their', 'problems', 'to', 'the', 'dinner', 'table', 'in', 'this', 'ensemble', 'comedy.', 'When', 'tragedy', 'strikes,', ""it's"", 'up', 'to', 'grandson', 'Ahmad', '(Brandon', 'Hammond)', 'to', 'pull', 'the', 'family', 'together', 'and', 'put', 'the', 'soul', 'back', 'into', 'the', ""family's"", 'weekly', 'gatherings.', 'Michael', 'Beach,', 'Mekhi', 'P']","[""There's"", 'Plenty', 'For', 'Everyone!']",Soul Food,"['GeorgeTillman,Jr.']","['VivicaA.Fox', 'NiaLong', 'MichaelBeach', 'MekhiPhifer', 'BrandonHammond', 'JeffreyD.Sams', 'GinaRavera', 'IrmaP.Hall', 'VanessaWilliams', 'MarciaWright', 'CarlWright', 'MelJackson', 'MorganMéchelleSmith', 'JohnM.WatsonSr.']"
33542,"['Crime', 'Action', 'Comedy', 'Thriller']","['new', 'york', 'martial', 'arts', 'supermarket', 'gang', 'war', 'disabled', 'child', 'gang', 'wedding', 'diamond', 'bronx', 'duringcreditsstinger']","['Keong', 'comes', 'from', 'Hong', 'Kong', 'to', 'visit', 'New', 'York', 'for', 'his', ""uncle's"", 'wedding.', 'His', 'uncle', 'runs', 'a', 'market', 'in', 'the', 'Bronx', 'and', 'Keong', 'offers', 'to', 'help', 'out', 'while', 'Uncle', 'is', 'on', 'his', 'honeymoon.', 'During', 'his', 'stay', 'in', 'the', 'Bronx,', 'Keong', 'befriends', 'a', 'neighbor', 'kid', 'and', 'beats', 'up', 'some', 'neighborhood', 'thugs', 'who', 'cause', 'problems', 'at', 'the', 'market.', 'One', 'of', 'those', 'petty', 'thugs', 'in', 'the', 'local', 'gang', 'stumbles', 'into', 'a', 'criminal', 'situation', 'way', 'over', 'his', 'head.']","['No', 'Fear.', 'No', 'Stuntman.', 'No', 'Equal.']",Rumble in the Bronx,"['StanleyTong', 'BarbieTung']","['JackieChan', 'AnitaMui', 'FrançoiseYip', 'BillTung', 'MarcAkerstream', 'GarvinCross', 'MorganLam', 'KrisLord', 'CarrieCain-Sparks']"
283708,"['Drama', 'War']","['fire', 'classroom', 'hostage', 'rain', 'horse', 'rifle', 'children', 'teacher', 'school', 'rural', 'setting', 'school', 'teacher', 'based', 'on', 'short', 'story', 'algeria', 'journey', '1950s', 'algerian', 'war', 'mountain']","['A', 'French', 'teacher', 'in', 'a', 'small', 'Algerian', 'village', 'during', 'the', 'Algerian', 'War', 'forms', 'an', 'unexpected', 'bond', 'with', 'a', 'dissident', 'who', 'is', 'ordered', 'to', 'be', 'turned', 'in', 'to', 'the', 'authorities.']",['nan'],Far from Men,"['MatthewGledhill', 'MarcDuPontavice', 'DavidOelhoffen', 'OlivierCharvet']","['ViggoMortensen', 'RedaKateb', 'DjemelBarek', 'VincentMartin', 'NicolasGiraud', 'Jean-JérômeEsposito', 'YannGoven', 'AntoineRégent', 'SoniaAmori', 'AntoineLaurent', 'ÁngelaMolina']"
9388,"['Comedy', 'Drama']","['father', 'son', 'relationship', 'capitalism', 'based', 'on', 'novel', 'smoking', 'lie', 'cigarette', 'research', 'law', 'health', 'marketing', 'politics', 'politician', 'tobacco', 'liar', 'dark', 'comedy', 'cancer', 'independent', 'film', 'money', 'morality', 'social', 'satire', 'cigarette', 'smoking', 'business', 'advertising', 'guilt', 'humiliation', 'lobby', 'bribe', 'corporation', 'lung', 'cancer', 'lobbyist', 'tobacco', 'industry', 'nicotine']","['The', 'chief', 'spokesperson', 'and', 'lobbyist', 'Nick', 'Naylor', 'is', 'the', 'Vice-President', 'of', 'the', 'Academy', 'of', 'Tobacco', 'Studies.', 'He', 'is', 'talented', 'in', 'speaking', 'and', 'spins', 'argument', 'to', 'defend', 'the', 'cigarette', 'industry', 'in', 'the', 'most', 'difficult', 'situations.', 'His', 'best', 'friends', 'are', 'Polly', 'Bailey', 'that', 'works', 'in', 'the', 'Moderation', 'Council', 'in', 'alcohol', 'business,', 'and', 'Bobby', 'Jay', 'Bliss', 'of', 'the', 'gun', 'business', 'own', 'advisory', 'group', 'SAFETY.', 'They', 'frequently', 'meet', 'each', 'other', 'in', 'a', 'bar', 'and', 'they', 'self-entitle', 'the', 'Mod', 'Squad', 'a.k.a.', 'Merchants', 'of', 'Death,', 'disputing', 'which', 'industry', 'has', 'killed', 'more', 'people.', ""Nick's"", 'greatest', 'enemy', 'is', ""Vermont's"", 'Senator', 'Ortolan', 'Finistirre,', 'who', 'defends', 'in', 'the', 'Senate', 'the', 'use', 'a', 'skull', 'and', 'crossed', 'bones', 'in', 'the', 'cigarette', 'packs.', ""Nick's"", 'son', 'Joey', 'Naylor', 'lives', 'with', 'his', 'mother,', 'and', 'has', 'the', 'chance', 'to', 'know', 'his', 'father', 'in', 'a', 'business', 'trip.', 'When', 'the', 'ambitious', 'reporter', 'Heather', 'Holloway', 'betrays', 'Nick', 'disclosing', 'confidences', 'he', 'had', 'in', 'bed', 'with', 'her,', 'his', 'life', 'turns', 'upside-down.', 'But', 'Nick', 'is', 'good', 'in', 'what', 'he', 'does', 'for', 'the', 'mortgage.']","['Tobacco', 'lobbyist', 'Nick', 'Naylor', 'is', 'trying', 'to', 'SAVE', 'YOUR', 'ASH!']",Thank You for Smoking,"['JasonReitman', 'DavidO.Sacks']","['AaronEckhart', 'MariaBello', 'CameronBright', 'AdamBrody', 'SamElliott', 'KatieHolmes', 'RobLowe', 'WilliamH.Macy', 'RobertDuvall', 'DavidKoechner', 'J.K.Simmons', 'KimDickens', 'ConnieRay', 'JoanLunden', 'MaryJoSmith', 'ToddLouiso', 'JeffWitzke', 'MarianneMuellerleile', 'JordanGarrett', 'CourtneyTaylorBurness', 'DanielTravis', 'RichardSpeightJr.', 'RenéeGraham', 'TimothyDowling', 'DennisMiller', 'TerryJames', 'MarcScizak', 'RachelThorp', 'AaronLustig', 'MeloraHardin', 'BrianPalermo', 'MichaelMantell', 'SpencerGarrett', 'EarlBillings', 'CatherineReitman', 'SeanPatrickMurphy', 'DavidO.Sacks', ""NancyO'Dell"", 'RoyJenkins', 'BruceFrench', 'ChristopherBuckley', 'DanaE.Glauberman', 'EvaLaDare', 'RobertMalina', 'AlomaWright']"
1691,['Horror'],"['prague', 'bratislava', 'castration', ""ladies'"", 'man', 'student', 'torture', 'penis', 'torture', 'porn']","['Following', 'a', 'geographical', 'tour', 'of', 'Slovakia,', 'three', 'young', 'American', 'women', 'are', 'lured', 'into', 'a', 'hostel', 'by', 'a', 'handsome', 'young', 'man', 'who', 'sells', 'them', 'to', 'the', 'twisted', 'masters,', 'ties', 'them', 'up', 'and', 'brings', 'upon', 'an', 'unthinkable', 'world', 'of', 'pain.']","['Americans...they', 'have', 'no', 'imagination.']",Hostel: Part II,"['ChrisBriggs', 'MikeFleiss', 'EliRoth', 'EliRoth']","['LaurenGerman', 'BijouPhillips', 'HeatherMatarazzo', 'RichardBurgi', 'RogerBart', 'VeraJordanova', 'JayHernandez', 'JordanLadd', 'StanislavYanevski', 'ZuzanaGeislerová', 'MilanKňažko', 'PetrVančura', 'RomanJanecka', 'DavideDominici', 'EdwigeFenech', 'LiliyaMalkina', 'LucMerenda', 'SusannaBequer', 'MonikaMalacova', 'RuggeroDeodato']"
24684,"['Drama', 'Romance']","['adolescence', 'age', 'difference', 'self-discovery', 'coming', 'of', 'age', 'love', 'affair', 'youth', 'family', 'woman', 'director', 'teaching', 'the', 'ways', 'of', 'the', 'world', 'parents', 'and', 'children', 'love', 'and', 'romance', 'teenage', 'life']","['A', 'coming-of-age', 'story', 'about', 'a', 'teenage', 'girl', 'in', '1960s', 'suburban', 'London,', 'and', 'how', 'her', 'life', 'changes', 'with', 'the', 'arrival', 'of', 'a', 'playboy', 'nearly', 'twice', 'her', 'age.']","['An', 'education', ""isn't"", 'always', 'by', 'the', 'book.']",An Education,['LoneScherfig'],"['CareyMulligan', 'OliviaWilliams', 'PeterSarsgaard', 'AlfredMolina', 'CaraSeymour', 'DominicCooper', 'RosamundPike', 'SallyHawkins', 'AmandaFairbank-Hynes', 'WilliamMelling', 'ConnorCatchpole', 'MatthewBeard', 'EllieKendrick', 'EmmaThompson', 'JamesNorton', 'NickSampson', 'BelParker', 'LuisSoto', 'OlenkaWrzesniewski', 'BryonyWadsworth', 'AshleyTaylor-Rhys', 'BethRowley', 'BenCastle', 'MarkEdwards', 'TomRees-Roberts', 'ArneSomogyi', 'PaulPilot', 'PhilWilkinson', 'KateDuchêne']"
2610,"['Comedy', 'Drama', 'Romance']",['salesclerk'],"['Mirabelle', 'is', 'a', 'disenchanted', 'salesgirl', 'and', 'aspiring', 'artist', 'who', 'sells', 'gloves', 'and', 'accessories', 'at', 'a', 'department', 'store.', 'She', 'has', 'two', 'men', 'in', 'her', 'life:', 'wealthy', 'divorcée', 'Ray', 'Porter', 'and', 'struggling', 'musician', 'Jeremy.', 'Mirabelle', 'falls', 'in', 'love', 'with', 'the', 'glamorous', 'Ray,', 'and', 'her', 'life', 'takes', 'a', 'magical', 'turn,', 'but', 'eventually', 'she', 'realizes', 'that', 'she', 'must', 'empower', 'herself', 'and', 'make', 'a', 'choice', 'between', 'them.']",['nan'],Shopgirl,"['SteveMartin', 'AshokAmritraj', 'AnandTucker', 'JonJashni']","['SteveMartin', 'ClaireDanes', 'JasonSchwartzman', 'BridgetteWilson', 'FrancesConroy', 'SamBottoms', 'RebeccaPidgeon', 'SamanthaShelton', 'GinaDoctor', 'ClydeKusatsu', 'RachelNichols']"
11308,"['Comedy', 'Drama']","['suicide', 'bomb', 'prostitute', 'rape', 'sex', 'hotel', 'based', 'on', 'novel', 'terrorist', 'fight', 'nudity', 'satire']","['The', 'film', 'talks', 'about', 'a', 'family', 'that', 'weathers', 'all', 'sorts', 'of', 'disasters', 'and', 'keeps', 'going', 'in', 'spite', 'of', 'it', 'all.', 'It', 'is', 'noted', 'for', 'its', 'wonderful', 'assortment', 'of', 'oddball', 'characters.']","['If', 'you', 'experienced', '""The', 'World', 'According', 'To', 'Garp""', 'and', 'found', 'it', 'witty,', 'delightful', 'and', 'totally', 'unpredictable,', 'then', 'be', 'happily', 'surprised', 'all', 'over', 'again', 'when', 'you', 'join', 'the', 'fun', 'and', 'games', 'that', 'go', 'on', 'at', 'the...Hotel', 'New', 'Hampshire.']",The Hotel New Hampshire,"['TonyRichardson', 'NeilHartley']","['RobLowe', 'JodieFoster', 'PaulMcCrane', 'BeauBridges', 'SethGreen', 'NastassjaKinski', 'JoelyRichardson', 'WallaceShawn', 'FredDöderlein']"
11022,"['Action', 'Crime', 'Drama', 'Thriller']","['assertion', 'investigation', 'internal', 'affairs', 'narcotics', 'cop']","['An', 'undercover', 'narc', 'dies,', 'the', 'investigation', 'stalls,', 'so', 'the', 'Detroit', 'P.D.', 'brings', 'back', 'Nick', 'Tellis,', 'fired', '18-months', 'ago', 'when', 'a', 'stray', 'bullet', 'hits', 'a', 'pregnant', 'woman.', 'Tellis', 'teams', 'with', 'Henry', 'Oak,', 'a', 'friend', 'of', 'the', 'dead', 'narc', 'and', 'an', 'aggressive', 'cop', 'constantly', 'under', 'the', 'scrutiny', 'of', 'internal', 'affairs.', 'They', 'follow', 'leads', 'and', 'informants', 'turn', 'up', 'dead.']",['nan'],Narc,"['RayLiotta', 'DianeNabatoff', 'JoeCarnahan', 'JuliusR.Nasso', 'MichelleGrace']","['JasonPatric', 'RayLiotta', 'ChiMcBride', 'BustaRhymes', 'LloydAdams', 'LinaGiornofelice', 'AlanC.Peterson', 'AnneOpenshaw', 'JohnOrtiz', 'KristaBridges', 'BishopBrigante', 'AlanvanSprang']"
34341,['Comedy'],['sport'],"['A', 'witty', 'and', 'clever', 'comedy', 'that', 'follows', 'four', 'longtime', 'curling', 'friends', 'reunited', 'by', 'the', 'last', 'wishes', 'of', 'their', 'recently', 'deceased', 'coach', 'and', 'set', 'out', 'to', 'win', 'the', 'Golden', 'Broom.', 'Realising', 'that', 'the', 'out', 'of', 'shape', 'crew', 'will', 'be', 'hard-pressed', 'to', 'win', 'without', 'a', 'coach,', 'Cutter', 'swallows', 'his', 'pride', 'and', 'calls', 'upon', 'a', 'retired', 'curling', 'champion', '-', 'his', 'estranged', 'father.', 'Now,', 'these', 'men', 'with', 'brooms,', 'along', 'with', 'their', 'new', 'eccentric', 'coach', 'and', ""Cutter's"", 'new', 'romantic', 'interest', 'Amy,', 'set', 'off', 'on', 'a', 'comedic', 'journey', 'which', 'takes', 'them', 'from', 'frozen', 'lakes', 'to', 'huge', 'arenas,', 'searching', 'for', 'perfect', 'stones,', 'lost', 'loves', 'and', 'second', 'chances.']",['nan'],Men with Brooms,['PaulGross'],"['PaulGross', 'MollyParker', 'LeslieNielsen', 'PollyShannon', 'PeterOuterbridge', 'MichelleNolden', 'BarbaraGordon', 'ConnorPrice', 'JamesAllodi', 'JedRees', 'KariMatchett', 'HannahGross']"
15365,"['Action', 'Adventure', 'Comedy', 'Crime']",[],"['The', 'story', 'centers', 'on', 'a', 'small-town', 'sheriff', 'who', 'witnesses', 'what', 'he', 'believes', 'is', 'a', 'kidnapping', 'and', 'rushes', 'to', 'rescue', 'a', 'woman.', 'The', 'kidnappers', 'turn', 'out', 'to', 'be', 'FBI', 'agents', 'assigned', 'to', 'protect', 'her', 'and', 'deliver', 'her', 'to', 'a', 'big', 'Enron-type', 'corruption', 'trial', 'in', 'Chicago', 'but', 'are', 'later', 'found', 'to', 'be', 'on', 'the', 'take', 'and', 'are', 'villains', 'who', 'are', 'bent', 'on', 'killing', 'her']","['Protecting', ""America's"", 'assets.']",Witless Protection,['CharlesRobertCarner'],"['LarrytheCableGuy', 'IvanaMiličević', 'JennyMcCarthy', 'YaphetKotto', 'PeterStormare', 'EricRoberts', 'JoeMantegna', 'KurtNaebig']"
